siteid,sitename,county,itemid,itemname,itemengname,itemunit,monitordate,concentration
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-16 13:00",28
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-16 14:00",2.3
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-16 14:00",0.25
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-16 14:00",60
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-16 14:00",63
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-16 14:00",5
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-16 14:00",28
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-16 15:00",1.6
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-16 15:00",0.22
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-16 15:00",58
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-16 15:00",57
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-16 15:00",5
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-16 15:00",22
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-16 16:00",25
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-16 16:00",8
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-16 16:00",62
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-16 16:00",51
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-16 16:00",0.26
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-16 16:00",2.3
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-16 17:00",50
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-16 17:00",2.5
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-16 17:00",0.25
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-16 17:00",47
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-16 17:00",8
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-16 17:00",22
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-16 18:00",2.1
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-16 18:00",0.28
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-16 18:00",42
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-16 18:00",57
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-16 18:00",7
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-16 18:00",23
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-16 19:00",1.8
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-16 19:00",0.36
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-16 19:00",36
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-16 19:00",59
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-16 19:00",8
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-16 19:00",27
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-16 20:00",1.8
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-16 20:00",0.33
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-16 20:00",33
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-16 20:00",54
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-16 20:00",7
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-16 20:00",18
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-16 21:00",1.5
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-16 21:00",0.35
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-16 21:00",28
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-16 21:00",44
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-16 21:00",7
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-16 21:00",21
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-16 22:00",20
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-16 22:00",8
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-16 22:00",49
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-16 22:00",25
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-16 22:00",0.32
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-16 22:00",1.4
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-16 23:00",48
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-16 23:00",1.7
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-16 23:00",0.28
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-16 23:00",22
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-16 23:00",8
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-16 23:00",17
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-17 00:00",1.6
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-17 00:00",0.32
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-17 00:00",18
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-17 00:00",52
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-17 00:00",10
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-17 00:00",25
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-17 01:00",31
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-17 01:00",0.39
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-17 01:00",16
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-17 01:00",53
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-17 01:00",1.5
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-17 01:00",13
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-17 02:00",31
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-17 02:00",11
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-17 02:00",55
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-17 02:00",16
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-17 02:00",0.36
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-17 02:00",1.3
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-17 03:00",1.3
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-17 03:00",0.35
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-17 03:00",13
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-17 03:00",56
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-17 03:00",10
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-17 03:00",31
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-17 04:00",1.5
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-17 04:00",24
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-17 04:00",9
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-17 04:00",48
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-17 04:00",16
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-17 04:00",0.33
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-17 05:00",1.6
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-17 05:00",0.24
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-17 05:00",26
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-17 05:00",29
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-17 05:00",5
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-17 05:00",13
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-17 06:00",33
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-17 06:00",1.7
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-17 06:00",0.28
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-17 06:00",22
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-17 06:00",7
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-17 06:00",14
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-17 07:00",1.7
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-17 07:00",0.45
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-17 07:00",22
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-17 07:00",34
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-17 07:00",7
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-17 07:00",14
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-17 08:00",3.4
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-17 08:00",0.46
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-17 08:00",23
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-17 08:00",42
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-17 08:00",11
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-17 08:00",19
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-17 09:00",4.2
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-17 09:00",12
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-17 09:00",10
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-17 09:00",31
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-17 09:00",30
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-17 09:00",0.27
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-17 10:00",2.3
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-17 10:00",0.2
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-17 10:00",40
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-17 10:00",34
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-17 10:00",5
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-17 10:00",11
